NAME	PARENT	GRAPH_TYPE	GOD_ONLY	IS_TITLE	IS_PROFESSION	IS_HIDDEN	MONEY_REQUIRED	POINTS_REQUIRED	SKILLS_REQUIRED_COUNT	SKILLS_REQUIRED	PRECLUSION_SKILLS	XP_TYPE	XP_COST	XP_CAP	MISSIONS_REQUIRED	APPRENTICESHIPS_REQUIRED	STATS_REQUIRED	SPECIES_REQUIRED	JEDI_STATE_REQUIRED	SKILL_ABILITY	COMMANDS	SKILL_MODS	SCHEMATICS_GRANTED	SCHEMATICS_REVOKED	SEARCHABLE	ENDER
jedi_padawan_force_power_03	jedi_padawan_force_power_02	4	1	0	0	1	0	0	0	jedi_padawan_force_power_02		jedi_general	400000	0		0			0			jedi_force_power_max=100,jedi_force_power_regen=1,private_jedi_difficulty=100			0	0
jedi_padawan_force_power_04	jedi_padawan_force_power_03	4	1	1	0	1	0	0	0	jedi_padawan_force_power_03		jedi_general	800000	0		0			0			jedi_force_power_max=100,jedi_force_power_regen=1,private_jedi_difficulty=100			0	0
jedi_padawan_force_manipulation_01	jedi_padawan	4	1	0	0	1	0	0	0	jedi_padawan_novice		jedi_general	50000	0		0			0		forceRun1				0	0
jedi_padawan_force_manipulation_02	jedi_padawan_force_manipulation_01	4	1	0	0	1	0	0	0	jedi_padawan_force_manipulation_01		jedi_general	200000	0		0			0		forceKnockdown1	forceknockdown_accuracy=30,private_jedi_difficulty=100			0	0
jedi_padawan_force_manipulation_03	jedi_padawan_force_manipulation_02	4	1	0	0	1	0	0	0	jedi_padawan_force_manipulation_02		jedi_general	400000	0		0			0		mindBlast1	mindblast_accuracy=30			0	0
jedi_padawan_force_manipulation_04	jedi_padawan_force_manipulation_03	4	1	1	0	1	0	0	0	jedi_padawan_force_manipulation_03		jedi_general	800000	0		0			0		forceThrow1	forcethrow_accuracy=30,private_jedi_difficulty=100			0	0
jedi_light_side_journeyman	jedi	4	1	0	1	1	0	0	0				0	0		0			0						0	0
jedi_light_side_journeyman_novice	jedi_light_side_journeyman	4	1	1	0	1	0	0	0	jedi_padawan_master	jedi_dark_side_journeyman_novice	jedi_general	3200000	0		0			0		healAllOther1,mindBlast2,saber2hHit1,saberThrow1,cert_twohandlightsaber,forceCurePoison,forceCureDisease,	jedi_force_power_max=400,jedi_force_power_regen=2,jedi_saber_assembly=25,twohandlightsaber_accuracy=3,twohandlightsaber_speed=30,mindblast_accuracy=60,saber_block=5,onehandlightsaber_toughness=5,twohandlightsaber_toughness=10,private_jedi_difficulty=500	craftSaberTwoHand1		0	0
jedi_light_side_journeyman_master	jedi_light_side_journeyman	4	1	1	0	1	0	0	0	jedi_light_side_journeyman_saber_04,jedi_light_side_journeyman_healing_04,jedi_light_side_journeyman_force_power_04,jedi_light_side_journeyman_force_manipulation_04		jedi_general	3200000	0		0			0		saber2hHit3,saber2hFrenzy,saber2hBodyHit2,saberThrow2	jedi_force_power_max=400,jedi_force_power_regen=2,twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=12,twohandlightsaber_toughness=10,private_jedi_difficulty=1200			0	0
jedi_light_side_journeyman_saber_01	jedi_light_side_journeyman	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_novice		combat_meleespecialize_twohandlightsaber	150000	0		0			0		saber2hBodyHit1	twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100	craftSaberTwoHand2		0	0
jedi_light_side_journeyman_saber_02	jedi_light_side_journeyman_saber_01	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_saber_01		combat_meleespecialize_twohandlightsaber	250000	0		0			0		saber2hSweep1	twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100	craftSaberTwoHand3		0	0
jedi_light_side_journeyman_saber_03	jedi_light_side_journeyman_saber_02	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_saber_02		combat_meleespecialize_twohandlightsaber	350000	0		0			0		saber2hHit2	twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100	craftSaberTwoHand4		0	0
jedi_light_side_journeyman_saber_04	jedi_light_side_journeyman_saber_03	4	1	1	0	1	0	0	0	jedi_light_side_journeyman_saber_03		combat_meleespecialize_twohandlightsaber	450000	0		0			0		saber2hSweep2	twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100	craftSaberTwoHand5		0	0
jedi_light_side_journeyman_healing_01	jedi_light_side_journeyman	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_novice		jedi_general	200000	0		0			0		healHealthSelf2,healHealthWoundOther1,healHealthWoundSelf2				0	0
jedi_light_side_journeyman_healing_02	jedi_light_side_journeyman_healing_01	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_healing_01		jedi_general	400000	0		0			0		healActionWoundOther1,healActionSelf2,healActionWoundSelf2				0	0
jedi_light_side_journeyman_healing_03	jedi_light_side_journeyman_healing_02	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_healing_02		jedi_general	800000	0		0			0		healMindSelf2,healMindWoundOther1,healMindWoundSelf2				0	0
jedi_light_side_journeyman_healing_04	jedi_light_side_journeyman_healing_03	4	1	1	0	1	0	0	0	jedi_light_side_journeyman_healing_03		jedi_general	1600000	0		0			0		healAllSelf2,healAllOther2				0	0
jedi_light_side_journeyman_force_power_01	jedi_light_side_journeyman	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_novice		jedi_general	200000	0		0			0		animalScare	jedi_force_power_max=250,jedi_force_power_regen=2			0	0
jedi_light_side_journeyman_force_power_02	jedi_light_side_journeyman_force_power_01	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_force_power_01		jedi_general	400000	0		0			0		animalCalm	jedi_force_power_max=250,jedi_force_power_regen=2			0	0
jedi_light_side_journeyman_force_power_03	jedi_light_side_journeyman_force_power_02	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_force_power_02		jedi_general	800000	0		0			0		animalAttack	jedi_force_power_max=250,jedi_force_power_regen=2			0	0
jedi_light_side_journeyman_force_power_04	jedi_light_side_journeyman_force_power_03	4	1	1	0	1	0	0	0	jedi_light_side_journeyman_force_power_03		jedi_general	1600000	0		0			0		jediMindTrick	jedi_force_power_max=250,jedi_force_power_regen=2			0	0
jedi_light_side_journeyman_force_manipulation_01	jedi_light_side_journeyman	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_novice		jedi_general	200000	0		0			0		forceLightningSingle1	private_force_lightning_single_power=1,forcelightning_accuracy=30,private_jedi_difficulty=100			0	0
jedi_light_side_journeyman_force_manipulation_02	jedi_light_side_journeyman_force_manipulation_01	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_force_manipulation_01		jedi_general	400000	0		0			0		forceKnockdown2	forceknockdown_accuracy=30,private_jedi_difficulty=100			0	0
jedi_light_side_journeyman_force_manipulation_03	jedi_light_side_journeyman_force_manipulation_02	4	1	0	0	1	0	0	0	jedi_light_side_journeyman_force_manipulation_02		jedi_general	800000	0		0			0		forceThrow2	forcethrow_accuracy=30,forceknockdown_accuracy=30,private_jedi_difficulty=100			0	0
jedi_light_side_journeyman_force_manipulation_04	jedi_light_side_journeyman_force_manipulation_03	4	1	1	0	1	0	0	0	jedi_light_side_journeyman_force_manipulation_03		jedi_general	1600000	0		0			0		forceLightningSingle2	private_force_lightning_single_power=2,forcelightning_accuracy=30,forcethrow_accuracy=30,private_jedi_difficulty=100			0	0
jedi_light_side_master	jedi	4	1	0	1	1	0	0	0				0	0		0			0						0	0
jedi_light_side_master_novice	jedi_light_side_master	4	1	1	0	1	0	0	0	jedi_light_side_journeyman_master		jedi_general	3200000	0		0			0		healStatesSelf,stopBleeding,forceRun2,forceWeaken1,saberPolearmHit1,cert_polearmlightsaber,saberPolearmSpinAttack1	jedi_force_power_max=500,jedi_force_power_regen=4,jedi_saber_assembly=50,polearmlightsaber_speed=30,polearmlightsaber_accuracy=30,forceweaken_accuracy=50,saber_block=10,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,polearmlightsaber_toughness=30,private_jedi_difficulty=1000	craftSaberPolearm1		0	0
jedi_light_side_master_master	jedi_light_side_master	4	1	1	0	1	0	0	0	jedi_light_side_master_saber_04,jedi_light_side_master_healing_04,jedi_light_side_master_force_power_04,jedi_light_side_master_force_manipulation_04			0	0		0			0		totalHealOther,saberPolearmDervish,forceChoke	jedi_force_power_max=500,jedi_force_power_regen=4,private_force_lightning_cone_power=1,private_force_lightning_single_power=1,polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,force_choke=5,private_jedi_difficulty=1000			0	0
jedi_light_side_master_saber_01	jedi_light_side_master	4	1	0	0	1	0	0	0	jedi_light_side_master_novice		combat_meleespecialize_polearmlightsaber	150000	0		0			0		saberPolearmLegHit1	polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,onehandlightsaber_toughness=2,twohandlightsaber_toughness=5,polearmlightsaber_toughness=5,private_jedi_difficulty=125	craftSaberPolearm2		0	0
jedi_light_side_master_saber_02	jedi_light_side_master_saber_01	4	1	0	0	1	0	0	0	jedi_light_side_master_saber_01		combat_meleespecialize_polearmlightsaber	250000	0		0			0		saberPolearmHit2	polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,polearmlightsaber_toughness=5,private_jedi_difficulty=125	craftSaberPolearm3		0	0
jedi_light_side_master_saber_03	jedi_light_side_master_saber_02	4	1	0	0	1	0	0	0	jedi_light_side_master_saber_02		combat_meleespecialize_polearmlightsaber	350000	0		0			0		saberPolearmLegHit2	polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,twohandlightsaber_toughness=5,polearmlightsaber_toughness=5,private_jedi_difficulty=125	craftSaberPolearm4		0	0
jedi_light_side_master_saber_04	jedi_light_side_master_saber_03	4	1	1	0	1	0	0	0	jedi_light_side_master_saber_03		combat_meleespecialize_polearmlightsaber	450000	0		0			0		saberPolearmSpinAttack2	polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,saber_block=5,polearmlightsaber_toughness=10,private_jedi_difficulty=125	craftSaberPolearm5		0	0
jedi_light_side_master_healing_01	jedi_light_side_master	4	1	0	0	1	0	0	0	jedi_light_side_master_novice		jedi_general	200000	0		0			0		healHealthWoundOther2				0	0
jedi_light_side_master_healing_02	jedi_light_side_master_healing_01	4	1	0	0	1	0	0	0	jedi_light_side_master_healing_01		jedi_general	400000	0		0			0		healActionWoundOther2				0	0
jedi_light_side_master_healing_03	jedi_light_side_master_healing_02	4	1	0	0	1	0	0	0	jedi_light_side_master_healing_02		jedi_general	800000	0		0			0		healMindWoundOther2				0	0
jedi_light_side_master_healing_04	jedi_light_side_master_healing_03	4	1	1	0	1	0	0	0	jedi_light_side_master_healing_03		jedi_general	1600000	0		0			0		totalHealSelf,healStatesOther				0	0
jedi_light_side_master_force_power_01	jedi_light_side_master	4	1	0	0	1	0	0	0	jedi_light_side_master_novice		jedi_general	200000	0		0			0			jedi_force_power_max=250,jedi_force_power_regen=8			0	0
jedi_light_side_master_force_power_02	jedi_light_side_master_force_power_01	4	1	0	0	1	0	0	0	jedi_light_side_master_force_power_01		jedi_general	400000	0		0			0			jedi_force_power_max=250,jedi_force_power_regen=8			0	0
jedi_light_side_master_force_power_03	jedi_light_side_master_force_power_02	4	1	0	0	1	0	0	0	jedi_light_side_master_force_power_02		jedi_general	800000	0		0			0			jedi_force_power_max=250,jedi_force_power_regen=8			0	0
jedi_light_side_master_force_power_04	jedi_light_side_master_force_power_03	4	1	1	0	1	0	0	0	jedi_light_side_master_force_power_03		jedi_general	1600000	0		0			0			jedi_force_power_max=250,jedi_force_power_regen=8			0	0
jedi_light_side_master_force_manipulation_01	jedi_light_side_master	4	1	0	0	1	0	0	0	jedi_light_side_master_novice		jedi_general	200000	0		0			0		forceLightningCone1	private_force_lightning_cone_power=2,forcelightning_accuracy=30			0	0
jedi_light_side_master_force_manipulation_02	jedi_light_side_master_force_manipulation_01	4	1	0	0	1	0	0	0	jedi_light_side_master_force_manipulation_01		jedi_general	400000	0		0			0		forceIntimidate				0	0
jedi_light_side_master_force_manipulation_03	jedi_light_side_master_force_manipulation_02	4	1	0	0	1	0	0	0	jedi_light_side_master_force_manipulation_02		jedi_general	800000	0		0			0		forceLightningCone2				0	0
jedi_light_side_master_force_manipulation_04	jedi_light_side_master_force_manipulation_03	4	1	1	0	1	0	0	0	jedi_light_side_master_force_manipulation_03		jedi_general	1600000	0		0			0		forceWeaken2	private_force_lightning_cone_power=2,forcelightning_accuracy=30,forceweaken_accuracy=50			0	0
jedi_dark_side_journeyman	jedi	4	1	0	1	1	0	0	0				0	0		0			0						0	0
jedi_dark_side_journeyman_novice	jedi_dark_side_journeyman	4	1	1	0	1	0	0	0	jedi_padawan_master	jedi_light_side_journeyman_novice	jedi_general	3200000	0		0			0		healAllOther1,mindBlast2,saber2hHit1,saberThrow1,cert_twohandlightsaber,forceCurePoison,forceCureDisease,	jedi_force_power_max=400,jedi_force_power_regen=2,jedi_saber_assembly=25,twohandlightsaber_accuracy=3,twohandlightsaber_speed=30,mindblast_accuracy=60,saber_block=5,onehandlightsaber_toughness=5,twohandlightsaber_toughness=10,private_jedi_difficulty=500	craftSaberTwoHand1		0	0
jedi_dark_side_journeyman_master	jedi_dark_side_journeyman	4	1	1	0	1	0	0	0	jedi_dark_side_journeyman_saber_04,jedi_dark_side_journeyman_healing_04,jedi_dark_side_journeyman_force_power_04,jedi_dark_side_journeyman_force_manipulation_04		jedi_general	3200000	0		0			0		saber2hHit3,saber2hFrenzy,saber2hBodyHit2,saberThrow2	jedi_force_power_max=400,jedi_force_power_regen=2,twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=12,twohandlightsaber_toughness=10,private_jedi_difficulty=1200			0	0
jedi_dark_side_journeyman_saber_01	jedi_dark_side_journeyman	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_novice		combat_meleespecialize_twohandlightsaber	150000	0		0			0		saber2hBodyHit1	twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100,private_jedi_difficulty=100	craftSaberTwoHand2		0	0
jedi_dark_side_journeyman_saber_02	jedi_dark_side_journeyman_saber_01	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_saber_01		combat_meleespecialize_twohandlightsaber	250000	0		0			0		saber2hSweep1	twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100,private_jedi_difficulty=100	craftSaberTwoHand3		0	0
jedi_dark_side_journeyman_saber_03	jedi_dark_side_journeyman_saber_02	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_saber_02		combat_meleespecialize_twohandlightsaber	350000	0		0			0		saber2hHit2	twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100,private_jedi_difficulty=100	craftSaberTwoHand4		0	0
jedi_dark_side_journeyman_saber_04	jedi_dark_side_journeyman_saber_03	4	1	1	0	1	0	0	0	jedi_dark_side_journeyman_saber_03		combat_meleespecialize_twohandlightsaber	450000	0		0			0		saber2hSweep2	twohandlightsaber_accuracy=20,twohandlightsaber_speed=10,saber_block=2,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,private_jedi_difficulty=100,private_jedi_difficulty=100	craftSaberTwoHand5		0	0
jedi_dark_side_journeyman_healing_01	jedi_dark_side_journeyman	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_novice		jedi_general	200000	0		0			0		healHealthSelf2,healHealthWoundOther1,healHealthWoundSelf2				0	0
jedi_dark_side_journeyman_healing_02	jedi_dark_side_journeyman_healing_01	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_healing_01		jedi_general	400000	0		0			0		healActionWoundOther1,healActionSelf2,healActionWoundSelf2				0	0
jedi_dark_side_journeyman_healing_03	jedi_dark_side_journeyman_healing_02	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_healing_02		jedi_general	800000	0		0			0		healMindSelf2,healMindWoundOther1,healMindWoundSelf2				0	0
jedi_dark_side_journeyman_healing_04	jedi_dark_side_journeyman_healing_03	4	1	1	0	1	0	0	0	jedi_dark_side_journeyman_healing_03		jedi_general	1600000	0		0			0		healAllSelf2,healAllOther2				0	0
jedi_dark_side_journeyman_force_power_01	jedi_dark_side_journeyman	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_novice		jedi_general	200000	0		0			0			jedi_force_power_max=200,jedi_force_power_regen=1			0	0
jedi_dark_side_journeyman_force_power_02	jedi_dark_side_journeyman_force_power_01	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_force_power_01		jedi_general	400000	0		0			0			jedi_force_power_max=200,jedi_force_power_regen=1			0	0
jedi_dark_side_journeyman_force_power_03	jedi_dark_side_journeyman_force_power_02	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_force_power_02		jedi_general	800000	0		0			0			jedi_force_power_max=200,jedi_force_power_regen=1			0	0
jedi_dark_side_journeyman_force_power_04	jedi_dark_side_journeyman_force_power_03	4	1	1	0	1	0	0	0	jedi_dark_side_journeyman_force_power_03		jedi_general	1600000	0		0			0			jedi_force_power_max=200,jedi_force_power_regen=1			0	0
jedi_dark_side_journeyman_force_manipulation_01	jedi_dark_side_journeyman	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_novice		jedi_general	200000	0		0			0		forceLightningSingle1	private_force_lightning_single_power=1,forcelightning_accuracy=30,private_jedi_difficulty=100			0	0
jedi_dark_side_journeyman_force_manipulation_02	jedi_dark_side_journeyman_force_manipulation_01	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_force_manipulation_01		jedi_general	400000	0		0			0		forceKnockdown2	forceknockdown_accuracy=30,private_jedi_difficulty=100			0	0
jedi_dark_side_journeyman_force_manipulation_03	jedi_dark_side_journeyman_force_manipulation_02	4	1	0	0	1	0	0	0	jedi_dark_side_journeyman_force_manipulation_02		jedi_general	800000	0		0			0		forceThrow2	forcethrow_accuracy=30,forceknockdown_accuracy=30,private_jedi_difficulty=100			0	0
jedi_dark_side_journeyman_force_manipulation_04	jedi_dark_side_journeyman_force_manipulation_03	4	1	1	0	1	0	0	0	jedi_dark_side_journeyman_force_manipulation_03		jedi_general	1600000	0		0			0		forceLightningSingle2	private_force_lightning_single_power=2,forcelightning_accuracy=30,forcethrow_accuracy=30,private_jedi_difficulty=100			0	0
jedi_dark_side_master	jedi	4	1	0	1	1	0	0	0				0	0		0			0						0	0
jedi_dark_side_master_novice	jedi_dark_side_master	4	1	1	0	1	0	0	0	jedi_dark_side_journeyman_master		jedi_general	3200000	0		0			0		healStatesSelf,stopBleeding,forceRun2,forceWeaken1,saberPolearmHit1,cert_polearmlightsaber,saberPolearmSpinAttack1	jedi_force_power_max=500,jedi_force_power_regen=4,jedi_saber_assembly=50,polearmlightsaber_speed=30,polearmlightsaber_accuracy=30,forceweaken_accuracy=50,saber_block=10,onehandlightsaber_toughness=5,twohandlightsaber_toughness=5,polearmlightsaber_toughness=30,private_jedi_difficulty=1000	craftSaberPolearm1		0	0
jedi_dark_side_master_master	jedi_dark_side_master	4	1	1	0	1	0	0	0	jedi_dark_side_master_saber_04,jedi_dark_side_master_healing_04,jedi_dark_side_master_force_power_04,jedi_dark_side_master_force_manipulation_04			0	0		0			0		totalHealOther,saberPolearmDervish,forceChoke	jedi_force_power_max=500,jedi_force_power_regen=4,private_force_lightning_cone_power=1,private_force_lightning_single_power=1,polearmlightsaber_accuracy=20,polearmlightsaber_speed=10,force_choke=5,private_jedi_difficulty=1000			0	0
